notice_name,document_number,document_date,organization,url,match_reason
建築基準法施行令第百四十四条の四第一項第一号ハの規定により国土交通大臣が定める自動車の転回広場に関する基準,建設省告示第千八百三十七号,1970-12-28,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1970/26086000/26086000.html,strong_accept: 建築基準法
中央管理方式の空気調和設備の構造方法を定める件,建設省告示第千八百三十二号,1970-12-28,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006611.pdf,priority_accept_org: 建築指導課
建築基準法施行令第百三十条の四第五号の規定により国土交通大臣が指定する建築物,建設省告示第千八百三十六号,1970-12-28,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1970/26087000/26087000.html,strong_accept: 建築基準法
火災時に生ずる煙を有効に排出することができる排煙設備の構造方法を定める件,建設省告示第千八百二十九号,1970-12-28,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006608.pdf,priority_accept_org: 建築指導課
遮音性能を有する長屋又は共同住宅の界壁の構造方法を定める件,建設省告示第千八百二十七号,1970-12-28,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006607.pdf,priority_accept_org: 建築指導課
換気設備の構造方法を定める件,建設省告示第千八百二十六号,1970-12-28,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006606.pdf,priority_accept_org: 建築指導課
建築基準法の一部を改正する法律の公布及び建築基準法の運用について,住指発第三二六号,1970-07-24,建設事務次官,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000044/81000044.html,strong_accept: 建築基準法
建築確認申請書の不適合部分の訂正処理について,住指発第二九五号,1970-06-29,通知,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000043/81000043.html,strong_accept: 確認申請 / strong_accept: 建築確認
建設業法施行令第二十七条の七の規定に基づく技術検定の学科試験又は実地試験の免除を受けることができる者及び免除の範囲,建設省告示第七百五十八号,1970-05-07,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1970/26235000/26235000.html,strong_accept: 建設業法
地下街の各構えの接する地下道に設ける非常用の照明設備、排煙設備及び排水設備の構造方法を定める件,建設省告示第千七百三十号,1970-05-01,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006604.pdf,priority_accept_org: 建築指導課
宅地建物取引業者等の監督について,計建発第二〇号,1970-03-23,建設省計画局宅地部宅地政策課長・建設省計画局宅地部宅地開発課長・建設省計画局建設業課長・建設省住宅局建築指導課長,http://www.mlit.go.jp/notice/noticedata/sgml/014/74000414/74000414.html,priority_accept_org: 建築指導課
都市計画法施行規則第十九条第一号ホの国土交通大臣が定める部門,建設省告示第三十九号,1970-01-12,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1970/21206000/21206000.html,strong_accept: 都市計画法
都市計画法施行規則第十九条第一号イからヘまでに掲げる者と同等以上の知識及び経験を有する者,建設省告示第三十八号,1970-01-12,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1970/21207000/21207000.html,strong_accept: 都市計画法
都市再開発法の施行について,都再発第八七号,1969-12-23,建設事務次官,http://www.mlit.go.jp/notice/noticedata/sgml/044/77000139/77000139.html,strong_accept: 都市再開発
都市再開発法の施行について,都再発第八八号,1969-12-23,建設省都市局長・建設省住宅局長,http://www.mlit.go.jp/notice/noticedata/sgml/044/77000140/77000140.html,strong_accept: 都市再開発
準不燃材料及び難燃材料の指定に関する建設省告示の改正並びに防火材料認定要領の改正について,建設省住指発第三五二号,1969-09-02,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000042/81000042.html,strong_accept: 防火 / strong_accept: 不燃 / strong_accept: 準不燃
防火材料認定要領,建設省住指発第三二五号,1969-08-25,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000041/81000041.html,strong_accept: 防火
建築基準法施行令第三十二条第一項表中の規定に基づく処理対象人員の算定方法,建設省告示第三千百八十四号,1969-07-03,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006605.pdf,priority_accept_org: 建築指導課
建築基準法に基づく耐火構造の指定の方法の改正について,住指発第二四四号,1969-06-18,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000040/81000040.html,strong_accept: 建築基準法 / strong_accept: 耐火
都市計画法の施行について,都計発第七三号,1969-06-14,建設事務次官,http://www.mlit.go.jp/notice/noticedata/sgml/027/76000008/76000008.html,strong_accept: 都市計画法
建築基準法施行令第百二十八条の三第一項第一号の規定に基づく地下街の各構えの接する地下道の壁等の耐火性能,建設省告示第千七百二十九号,1969-05-01,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006603.pdf,priority_accept_org: 建築指導課
建築基準法施行令の一部を改正する政令の施行について,住指発第一四九号,1969-05-01,通知,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000037/81000037.html,strong_accept: 建築基準法
建築基準法施行令の一部改正について,住指発第二五号,1969-03-03,建設事務次官,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000035/81000035.html,strong_accept: 建築基準法
建築基準法施行令の一部改正について,住指発第二六号,1969-03-03,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000036/81000036.html,strong_accept: 建築基準法
駐車場法施行令第一五条の認定基準について,建設省都再発第五三号,1968-10-16,建設省都市局長,http://www.mlit.go.jp/notice/noticedata/sgml/049/77000286/77000286.html,strong_accept: 駐車場法
耐火建築物等における火災による死傷事故の防止について,住指発第五三号,1968-03-08,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000032/81000032.html,strong_accept: 耐火
耐火建築物等における火災による死傷事故の防止について,住指発第五四号,1968-03-08,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000033/81000033.html,strong_accept: 耐火
土地区画整理組合貸付金について,計宅開発第二七号,1967-04-17,建設省計画局宅地部長,http://www.mlit.go.jp/notice/noticedata/sgml/043/77000103/77000103.html,strong_accept: 土地区画整理
国が事業費の一部を負担し、又は補助している土地区画整理事業における建築物等の移転及び除却に伴う損失補償の取扱いについて,建都区発第一三号,1966-04-30,都市局区画整理課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/043/77000102/77000102.html,strong_accept: 土地区画整理
地階を除く階数が十一以上である建築物の屋上に設ける冷却塔設備の防火上支障のない構造方法、建築物の他の部分までの距離及び建築物の他の部分の温度を定める件,建設省告示第三千四百十一号,1965-12-18,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006602.pdf,priority_accept_org: 建築指導課
建設業法及び宅地建物取引業法の適正な施行について,計発第二六八号,1965-07-02,建設省計画局長,http://www.mlit.go.jp/notice/noticedata/sgml/014/74000410/74000410.html,strong_accept: 建設業法
宅地造成等規制法施行令第十五条の規定に基づき、胴込めにコンクリートを用いて充填するコンクリートブロツク練積み造の擁壁を同令第八条の規定による練積み造の擁壁と同等以上の効力があると認めるもの,建設省告示第千四百八十五号,1965-06-14,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1965/26164000/26164000.html,strong_accept: 宅地造成
地方自治法及び同法施行令並びに建築基準法及び同法施行令の改正について,自治行第一号,1965-01-08,建設・自治事務次官,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000029/81000029.html,strong_accept: 建築基準法
建築士法施行令及び建築基準法施行令の一部を改正する政令等の施行について,住指発第六二号,1964-04-20,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000027/81000027.html,strong_accept: 建築基準法 / strong_accept: 建築士法
用途地域の指定促進について,建都発第五一号,1964-04-17,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000026/81000026.html,strong_accept: 用途地域
建築基準法の一部を改正する法律等の施行について,発住第一八号,1964-02-11,,http://www.mlit.go.jp/notice/noticedata/sgml/097/81000024/81000024.html,strong_accept: 建築基準法
建築基準法施行令第百三十六条の五第二項の規定に基づく建築工事現場における落下物による危害を防止するための措置の基準,建設省告示第九十一号,1964-01-27,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006601.pdf,priority_accept_org: 建築指導課
土地区画整理法及び同法施行令の一部改正について(土地区画整理組合貸付金貸付要領),建設省都発第二三一号,1963-08-19,建設省都市局長,http://www.mlit.go.jp/notice/noticedata/sgml/042/77000101/77000101.html,strong_accept: 土地区画整理
